index,Job Title,Avg Salary (K),Lower Salary (K),Upper Salary (K),Entry Level,Degree,Job Location (State),Company Name,Founded,Industry,Sector,Rating,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,Location,ZIP Codes,Size,Revenue,Job Title (Full)
818,Data Analyst,107.5,79,136,Senior,MSc,MD,Johns Hopkins Health Care,1889,Health Care Services & Hospitals,Health Care,3.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Glen Burnie,,1001 - 5000,$500 million to $1 billion (USD),"Senior Health Data Analyst, Star Ratings"
819,Other Scientist,132.5,120,145,Senior,Phd,MA,Kronos Bi,na,na,na,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,unknown,Unknown / Non-Applicable,"Principal Research Scientist/Team Lead, Medicinal Chemistry - Oncology"
820,Data Analyst,69.5,50,89,Senior,na,PA,Community Behavioral Health,1994,Health Care Services & Hospitals,Health Care,3.7,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Philadelphia,,201 - 500,$500 million to $1 billion (USD),Sr. Data Analyst
821,Other Scientist,98.5,68,129,Senior,na,CA,Western Digital,1970,Computer Hardware & Software,Information Technology,3.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Milpitas,,10000+,$10+ billion (USD),"Senior Engineer, Data Management Engineering"
822,Other Scientist,80.5,48,113,na,na,MD,Advanced BioScience Laboratories,1961,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rockville,,201 - 500,$25 to $50 million (USD),Quality Control Scientist III- Analytical Development
823,Other Scientist,76.5,56,97,na,na,MA,FORMA THERAPEUTICS,2008,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Watertown,,51 - 200,$10 to $25 million (USD),"Clinical Scientist, Clinical Development"
824,Other Scientist,99.0,74,124,na,na,MD,Raytheon,1922,Aerospace & Defense,Aerospace & Defense,3.7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,10000+,$10+ billion (USD),Software Engineer Staff Scientist: Human Language Technologies
825,Data Scientist Project Manager,96.5,68,125,na,na,MA,Agios Pharmaceuticals,2008,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,501 - 1000,$50 to $100 million (USD),"Manager, Safety Scientist, Medical Safety & Risk Management"
826,Data Scientist,53.0,39,67,na,MSc,MA,Liberty Mutual Insurance,1912,Insurance Carriers,Insurance,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,,10000+,$10+ billion (USD),"Assistant Director/Director, Office of Data Science"
827,Data Engineer,103.0,71,135,Senior,na,CA,Bridg,2011,Enterprise Software & Network Solutions,Information Technology,2.7,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Los Angeles,,1 - 50,Unknown / Non-Applicable,Sr. Data Engineer | Big Data SaaS Pipeline
828,Data Scientist,139.5,107,172,Senior,MSc,CA,Bill.com,2006,Financial Transaction Processing,Finance,3.8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Palo Alto,,501 - 1000,$50 to $100 million (USD),Senior Risk Data Scientist
829,Data Scientist,67.0,49,85,na,MSc,WA,Pacific Northwest National Laboratory,1965,Energy,"Oil, Gas, Energy & Utilities",3.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Richland,,1001 - 5000,$500 million to $1 billion (USD),Data Scientist in Artificial Intelligence Early Career
830,Data Analyst,62.5,54,71,na,na,CT,Infosys,1981,IT Services,Information Technology,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hartford,,10000+,$10+ billion (USD),Consultant - Analytics Consulting
831,Other Scientist,92.0,61,123,na,na,MD,AstraZeneca,1913,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gaithersburg,,10000+,$10+ billion (USD),Scientist - CVRM Metabolism - in vivo pharmacology
832,Data Analyst,66.0,47,85,na,na,NY,AXION Healthcare Solutions,1980,Health Care Services & Hospitals,Health Care,3.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,New York,,1 - 50,$10 to $25 million (USD),Data Analyst
836,Data Engineer,94.5,65,124,na,MSc,CA,Alignment Healthcare,2013,Health Care Services & Hospitals,Health Care,3.5,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Orange,,501 - 1000,Unknown / Non-Applicable,Data Engineer
837,Data Scientist,114.0,87,141,na,na,NJ,TRANZACT,1989,Advertising & Marketing,Business Services,3.6,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,Fort Lee,,1001 - 5000,Unknown / Non-Applicable,Data Scientist
838,Data Scientist,75.5,56,95,na,na,NY,ExecOnline,2012,Education Training Services,Education,4.2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,New York,,51 - 200,Unknown / Non-Applicable,Data Scientist
839,Data Scientist,96.0,71,121,na,Phd,MO,Charter Spectrum,na,Kna2 Education,Education,3.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Maryland Heights,,1 - 50,$5 to $10 million (USD),Data Scientist
840,Machine Learning Engineer,87.0,62,112,na,na,VA,Mteq,1954,Aerospace & Defense,Aerospace & Defense,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Belvoir,,501 - 1000,$100 to $500 million (USD),Machine Learning Engineer
841,Data Scientist,86.0,64,108,na,MSc,MD,Brillient,2006,IT Services,Information Technology,3.7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Silver Spring,,201 - 500,$25 to $50 million (USD),Data Scientist
845,Data Scientist,116.5,89,144,Senior,MSc,CA,Entefy,2012,Internet,Information Technology,4.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Palo Alto,,1 - 50,Unknown / Non-Applicable,Senior Data Scientist
848,Other Scientist,154.5,109,200,Senior,Phd,MA,Sunovion,2010,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Marlborough,,1001 - 5000,$1 to $2 billion (USD),Senior Scientist (Neuroscience)
851,Data Analyst,48.5,35,62,na,MSc,CA,San Manuel Casino,1986,Gambling,"Arts, Entertainment & Recreation",3.6,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Highland,,1001 - 5000,$100 to $500 million (USD),Marketing Data Analyst
852,Machine Learning Engineer,87.0,61,113,na,na,KS,Cboe Global Markets,1973,Stock Exchanges,Finance,3.7,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Lenexa,,501 - 1000,$500 million to $1 billion (USD),Machine Learning Engineer - Regulatory
853,Data Engineer,80.0,55,105,na,na,TX,Trace3,2002,IT Services,Information Technology,3.4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Houston,,501 - 1000,$1 to $2 billion (USD),Data Engineer
854,Other Scientist,44.5,37,52,na,na,TX,Texas Health Huguley Hospital,1977,Health Care Services & Hospitals,Health Care,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Burleson,,1001 - 5000,$50 to $100 million (USD),Medical Laboratory Scientist
855,Data Scientist,173.0,135,211,Senior,MSc,CA,Northrop Grumman,1939,Aerospace & Defense,Aerospace & Defense,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Jose,,10000+,$10+ billion (USD),Principal Data Scientist
856,Other Scientist,52.5,39,66,na,na,IL,Teasdale Latin Foods,na,Food & Beverage Manufacturing,Manufacturing,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hoopeston,,501 - 1000,$100 to $500 million (USD),R&D Specialist/ Food Scientist
857,Data Engineer,68.5,57,80,na,na,AZ,Saama Technologies Inc,1997,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phoenix,,501 - 1000,Unknown / Non-Applicable,Data Engineer
858,Other Scientist,95.0,63,127,Senior,Phd,MD,AstraZeneca,1913,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gaithersburg,,10000+,$10+ billion (USD),"Associate Principal Scientist, Pharmacogenomics"
859,Data Scientist,69.5,50,89,na,na,MA,MITRE,1958,Federal Agencies,Government,3.2,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Bedford,,5001 - 10000,$1 to $2 billion (USD),Data Scientist - Systems Engineering
860,Data Scientist,107.0,82,132,Senior,MSc,OH,The David J. Joseph Company,1885,Metals Brokers,Mining & Metals,4.4,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,Cincinnati,,201 - 500,Unknown / Non-Applicable,Senior Data Scientist
861,Data Scientist,112.0,85,139,Senior,MSc,VA,The Buffalo Group,2010,IT Services,Information Technology,3.9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Charlottesville,,501 - 1000,$100 to $500 million (USD),Data Scientist SR
863,Data Scientist,96.5,72,121,na,MSc,DC,CompQsoft,1997,Consulting,Business Services,3.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Washington,,51 - 200,$10 to $25 million (USD),Data Scientist
864,Other Scientist,111.5,74,149,na,Phd,CA,Cerus Corporation,na,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Concord,,201 - 500,$25 to $50 million (USD),"Scientist, Bacteriology"
866,Data Engineer,154.5,113,196,na,MSc,MA,Takeda Pharmaceuticals,1781,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.7,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,Cambridge,,10000+,$10+ billion (USD),"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence"
867,Data Scientist,95.0,69,121,na,na,NY,"Remedy BPCI Partners, LLC.",2011,Health Care Services & Hospitals,Health Care,3.4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,New York,,201 - 500,Unknown / Non-Applicable,Data Scientist
868,Data Scientist,97.5,71,124,na,na,NY,Strategic Financial Solutions,2007,Consumer Product Rental,Consumer Services,4.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,New York,,501 - 1000,Unknown / Non-Applicable,Data Scientist
869,Data Scientist,128.5,97,160,Senior,na,IL,Maven Wave Partners,2008,Consulting,Business Services,4.4,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,Chicago,,201 - 500,$50 to $100 million (USD),Senior Data Scientist
870,Machine Learning Engineer,124.0,81,167,Senior,Phd,PA,Software Engineering Institute,1984,Colleges & Universities,Education,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pittsburgh,,501 - 1000,Unknown / Non-Applicable,Senior Research Scientist-Machine Learning
871,Data Scientist,194.0,150,238,Senior,na,CA,The Climate Corporation,2006,Enterprise Software & Network Solutions,Information Technology,3.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,San Francisco,,501 - 1000,Unknown / Non-Applicable,Principal Data Scientist
875,Other Scientist,65.0,49,81,na,na,CO,Vail Health,1966,Health Care Services & Hospitals,Health Care,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vail,,501 - 1000,$100 to $500 million (USD),Clinical Laboratory Scientist
877,Data Analyst,50.0,35,65,na,na,UT,The Church of Jesus Christ of Latter-day Saints,na,Religious Organizations,Non-Profit,4.2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Salt Lake City,,10000+,Unknown / Non-Applicable,"Data Analyst 1, full-time contract worker for up to 12 months"
878,Data Scientist,104.5,77,132,na,MSc,NY,Crossix Solutions,2005,Advertising & Marketing,Business Services,3.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,New York,,201 - 500,Unknown / Non-Applicable,Data Scientist
879,Data Scientist,69.5,51,88,na,na,AZ,Solugenix Corporation,1969,IT Services,Information Technology,4.3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Phoenix,,201 - 500,$50 to $100 million (USD),Data Scientist
880,Data Scientist,121.0,101,141,na,MSc,CA,West Coast University,1997,Colleges & Universities,Education,2.6,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Irvine,,10000+,Unknown / Non-Applicable,Data Scientist
881,Data Engineer,85.5,59,112,na,na,NC,Clarity Insights,2008,IT Services,Information Technology,4.2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Charlotte,,201 - 500,Unknown / Non-Applicable,Data Engineer - Consultant (Charlotte Based)
883,Data Engineer,113.0,79,147,na,na,CA,NCSOFT,1997,Video Games,Media,3.1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,Aliso Viejo,,1001 - 5000,$10+ billion (USD),Data Engineer
884,Data Scientist,103.0,79,127,na,MSc,CA,SoftBank Robotics,2005,Consumer Products Manufacturing,Manufacturing,3.8,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,San Francisco,,201 - 500,$25 to $50 million (USD),Data Scientist (Warehouse Automation)
886,Other Scientist,90.5,62,119,na,MSc,MA,GSK,1830,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,10000+,$10+ billion (USD),"Scientist, Immuno-Oncology"
887,Data Scientist,153.0,119,187,Senior,na,CA,Factual,2008,Computer Hardware & Software,Information Technology,4.3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Los Angeles,,51 - 200,Unknown / Non-Applicable,Senior Data Scientist
892,Data Scientist,106.5,81,132,Junior,na,VA,MITRE,1958,Federal Agencies,Government,3.2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,McLean,,5001 - 10000,$1 to $2 billion (USD),Jr. Data Scientist
893,Data Scientist,130.0,120,140,Senior,MSc,MI,SkySync,2011,Computer Hardware & Software,Information Technology,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ann Arbor,,51 - 200,Unknown / Non-Applicable,Senior Data Scientist
895,Data Analyst,123.5,90,157,na,MSc,CA,TriNet,1988,Consulting,Business Services,3.3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Dublin,,1001 - 5000,$2 to $5 billion (USD),Products Data Analyst II
896,Data Modeler,86.5,63,110,na,MSc,NY,Medidata Solutions,1999,Enterprise Software & Network Solutions,Information Technology,4.3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,New York,,1001 - 5000,$500 million to $1 billion (USD),Data Architect / Data Modeler
897,Data Scientist Project Manager,64.0,42,86,na,na,CA,Central California Alliance for Health,1996,Health Care Services & Hospitals,Health Care,3.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Scotts Valley,,501 - 1000,$500 million to $1 billion (USD),Analytics Manager - Data Mart
898,Data Analyst,47.0,32,62,Senior,na,NY,Signpost,2010,Internet,Information Technology,3.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,New York,,201 - 500,$10 to $25 million (USD),Lead Data Analyst
899,Data Scientist,162.0,116,208,na,MSc,CA,Adobe,1982,Computer Hardware & Software,Information Technology,4.0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,San Jose,,10000+,$5 to $10 billion (USD),Data Science Engineer - Mobile
900,Data Scientist,140.0,107,173,Senior,Phd,MD,AstraZeneca,1913,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Gaithersburg,,10000+,$10+ billion (USD),Senior Data Scientist Oncology
901,Data Scientist,89.0,65,113,na,na,WA,"DatamanUSA, LLC",na,IT Services,Information Technology,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Olympia,,51 - 200,$5 to $10 million (USD),Data Scientist
902,Data Engineer,98.0,69,127,Senior,MSc,TN,Pilot Flying J Travel Centers LLC,1958,Gas Stations,Retail,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Knoxville,,10000+,$10+ billion (USD),Sr. Data Engineer - Contract-to-Hire (Java)
904,Data Scientist,137.0,102,172,Senior,Phd,NY,AstraZeneca,1913,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,,10000+,$10+ billion (USD),Senior Data Scientist - R&D Oncology
907,Data Engineer,99.0,74,124,na,MSc,CO,Pinnacol Assurance,1915,Insurance Carriers,Insurance,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Denver,,501 - 1000,$500 million to $1 billion (USD),Data Engineer
909,Other Scientist,54.0,40,68,na,na,WI,Palermo's Pizza,1964,Food & Beverage Manufacturing,Manufacturing,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Milwaukee,,501 - 1000,Unknown / Non-Applicable,Food Scientist - Developer
910,Data Engineer,109.0,76,142,Senior,na,TN,Equian LLC,2004,Health Care Services & Hospitals,Health Care,3.2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Franklin,,1001 - 5000,Unknown / Non-Applicable,Senior Data Engineer
911,Data Engineer,109.0,76,142,na,MSc,MD,MetroStar Systems,1999,IT Services,Information Technology,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rockville,,201 - 500,$25 to $50 million (USD),Data Engineer
912,Data Scientist,139.5,108,171,Senior,MSc,MA,MathWorks,1984,Computer Hardware & Software,Information Technology,4.4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Natick,,1001 - 5000,$1 to $2 billion (USD),Senior Data Scientist
913,Data Scientist,254.0,202,306,na,MSc,IL,Liberty Mutual Insurance,1912,Insurance Carriers,Insurance,3.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chicago,,10000+,$10+ billion (USD),"Director II, Data Science - GRM Actuarial"
914,Machine Learning Engineer,125.0,91,159,na,MSc,NY,Information Builders,1975,Computer Hardware & Software,Information Technology,3.2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,New York,,1001 - 5000,Unknown / Non-Applicable,Machine Learning Engineer
916,Data Scientist,106.5,80,133,Senior,MSc,MA,Novartis,1996,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.8,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,Cambridge,,10000+,$10+ billion (USD),"Sr Expert Data Science, Advanced Visual Analytics (Associate level)"
919,Other Scientist,56.5,43,70,na,na,DE,Beebe Healthcare,1935,Health Care Services & Hospitals,Health Care,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Millville,,1001 - 5000,$100 to $500 million (USD),MED TECH/LAB SCIENTIST- SOUTH COASTAL LAB
920,Other Scientist,73.0,49,97,na,Phd,CA,Audentes Therapeutics,2012,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South San Francisco,,201 - 500,Unknown / Non-Applicable,"Scientist, Molecular/Cellular Biologist"
921,Other Scientist,81.0,49,113,na,Phd,MD,Advanced BioScience Laboratories,1961,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Rockville,,201 - 500,$25 to $50 million (USD),Staff Scientist-Downstream Process Development
924,Data Scientist,128.5,96,161,na,na,PA,"Numeric, LLC",na,Staffing & Outsourcing,Business Services,3.2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Philadelphia,,1 - 50,$5 to $10 million (USD),Data Scientist
926,Other Scientist,99.5,65,134,na,na,NC,Reynolds American,1875,Consumer Products Manufacturing,Manufacturing,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winston-Salem,,5001 - 10000,$10+ billion (USD),Scientist - Analytical Services
928,Other Scientist,92.0,59,125,Senior,MSc,CA,23andMe,2006,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,South San Francisco,,501 - 1000,Unknown / Non-Applicable,"Associate Scientist / Sr. Associate Scientist, Antibody Discovery"
929,Data Analyst,45.5,32,59,na,na,OH,National Interstate,1989,Insurance Carriers,Insurance,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richfield,,501 - 1000,$500 million to $1 billion (USD),Associate Data Analyst- Graduate Development Program
930,Data Engineer,122.5,87,158,Senior,na,IN,Moser Consulting,1996,Consulting,Business Services,4.5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,Indianapolis,,51 - 200,$25 to $50 million (USD),Sr. Data Engineer
931,Data Analyst,37.5,27,48,na,MSc,FL,Greenway Health,1977,Enterprise Software & Network Solutions,Information Technology,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tampa,,1001 - 5000,$100 to $500 million (USD),Clinical Data Analyst
932,Data Analyst,54.0,39,69,na,na,MA,The Hanover Insurance Group,1852,Insurance Carriers,Insurance,3.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Worcester,,5001 - 10000,$5 to $10 billion (USD),IT Associate Data Analyst
933,Data Analyst,53.5,36,71,na,MSc,NY,Fareportal,2002,Travel Agencies,Travel & Tourism,3.8,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,New York,,1001 - 5000,$2 to $5 billion (USD),Business Data Analyst
934,Data Scientist,140.0,107,173,Senior,na,IL,TransUnion,1968,Financial Analytics & Research,Finance,3.9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Chicago,,5001 - 10000,$1 to $2 billion (USD),Senior Insurance Data Scientist
935,Data Scientist,77.5,56,99,Senior,Phd,VA,MITRE,1958,Federal Agencies,Government,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hampton,,5001 - 10000,$1 to $2 billion (USD),Senior Data Science Systems Engineer
936,Other Scientist,55.0,52,58,na,na,MA,Mcphail Associates,1976,Construction,"Construction, Repair & Maintenance",3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,1 - 50,Unknown / Non-Applicable,ENVIRONMENTAL ENGINEER/SCIENTIST
938,Other Scientist,117.5,80,155,Senior,MSc,NC,Reynolds American,1875,Consumer Products Manufacturing,Manufacturing,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Winston-Salem,,5001 - 10000,$10+ billion (USD),Senior Scientist - Regulatory Submissions
939,Other Scientist,70.5,43,98,na,MSc,CA,Crown Bioscience,2006,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,San Diego,,501 - 1000,$50 to $100 million (USD),Scientist - Biomarker and Flow Cytometry
940,Data Scientist Project Manager,61.5,45,78,na,na,CA,HOVER,2011,Computer Hardware & Software,Information Technology,4.8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,San Francisco,,51 - 200,$25 to $50 million (USD),Revenue Analytics Manager
941,Other Scientist,80.0,50,110,Senior,na,GA,Q2 Solutions,2015,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Marietta,,1001 - 5000,Unknown / Non-Applicable,Sr. Scientist Method Development
942,Other Scientist,70.0,44,96,na,na,NY,Q2 Solutions,2015,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ithaca,,1001 - 5000,Unknown / Non-Applicable,"Associate Scientist, LC/MS Biologics"
943,Other Scientist,120.0,100,140,na,Phd,MA,Kronos Bi,na,na,na,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,unknown,Unknown / Non-Applicable,"Research Scientist, Immunology - Cancer Biology"
944,Data Engineer,90.0,61,119,na,na,MA,Arbella Insurance,1988,Insurance Carriers,Insurance,3.4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Quincy,,1001 - 5000,$100 to $500 million (USD),IT - Data Engineer II
945,Machine Learning Engineer,111.0,80,142,na,na,CA,CK-12 Foundation,2007,Kna2 Education,Education,4.1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,Palo Alto,,1 - 50,Unknown / Non-Applicable,Machine Learning Engineer (NLP)
946,Data Analyst,138.5,99,178,Senior,na,CA,Life360,2008,Computer Hardware & Software,Information Technology,3.9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,San Francisco,,51 - 200,Unknown / Non-Applicable,Senior Data Analyst
947,Data Scientist,68.5,37,100,na,MSc,MA,MassMutual,1851,Insurance Carriers,Insurance,3.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Boston,,5001 - 10000,$10+ billion (USD),Data Science Project Manager
948,Data Engineer,87.5,62,113,na,Phd,CA,Fivestars,2011,Internet,Information Technology,3.9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,San Francisco,,201 - 500,$100 to $500 million (USD),Data Engineer
949,Data Scientist,111.5,86,137,Senior,MSc,PA,IQVIA,2017,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plymouth Meeting,,10000+,$2 to $5 billion (USD),"Principal, Data Science - Advanced Analytics"
950,Other Scientist,84.5,58,111,Senior,MSc,MA,GSK,1830,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,3.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cambridge,,10000+,$10+ billion (USD),"Sr Scientist, Immuno-Oncology - Oncology"
951,Data Engineer,102.5,72,133,Senior,na,TN,Eventbrite,2006,Internet,Information Technology,4.4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Nashville,,1001 - 5000,$100 to $500 million (USD),Senior Data Engineer
952,Other Scientist,73.5,56,91,na,Phd,PA,Software Engineering Institute,1984,Colleges & Universities,Education,2.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pittsburgh,,501 - 1000,Unknown / Non-Applicable,"Project Scientist - Auton Lab, Robotics Institute"
953,Data Scientist,127.5,95,160,na,na,PA,"Numeric, LLC",na,Staffing & Outsourcing,Business Services,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Allentown,,1 - 50,$5 to $10 million (USD),Data Science Manager
955,Other Scientist,93.5,61,126,na,MSc,OH,Riverside Research Institute,1967,Federal Agencies,Government,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beavercreek,,501 - 1000,$50 to $100 million (USD),Research Scientist – Security and Privacy
